Cycle,a,b,c,d,e,f,g,h
1228,1465.2222837262061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,1465.2332856693854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,1465.2442873683242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,1465.255288823028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,1465.2662900335022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,1465.2772909997523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,1465.2882917217837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,1465.2992921996017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,1465.3102924332118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,1465.3212924226193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,1465.3322921678298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,1465.3432916688487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,1465.3542909256814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,1465.3652899383335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,1465.37628870681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,1465.3872872311167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,1465.3982855112588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,1465.4092835472418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,1465.4202813390712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,1465.4312788867521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,1465.4422761902904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,1465.4532732496912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,1465.46427006496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,1465.475266636102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,1465.4862629631232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,1465.4972590460284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,1465.5082548848234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,1465.5192504795134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,1465.530245830104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,1465.5412409366004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,1465.5522357990083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,1465.5632304173328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,1465.5742247915796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,1465.585218921754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,1465.5962128078613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,1465.6072064499072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,1465.618199847897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,1465.6291930018358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,1465.6401859117293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,1465.651178577583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,1465.6621709994024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,1465.6731631771927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,1465.6841551109592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,1465.6951468007076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,1465.706138246443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,1473.7171918474785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,1479.7282920026073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,1479.7393919113154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,1479.7504915736083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,1465.7614817907036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,1465.7724717638187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,1465.783461492959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,1465.7944509781303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,1465.8054402193375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,1465.8164292165864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,1465.8274179698822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,1465.8384064792303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,1465.8493947446364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,1465.8603827661054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,1465.8713705436433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,1465.882358077255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,1465.8933453669463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,1465.9043324127224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,1465.9153192145889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,1465.9263057725511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,1465.9372920866144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,1465.9482781567842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,1465.959263983066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,1465.970249565465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,1465.9812349039871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,1465.9922199986372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,1466.0032048494209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,1466.0141894563435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,1466.0251738194106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,1466.0361579386276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,1466.047141814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,1466.058125445533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,1466.0691088332321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306,1466.0800919771027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,1466.0910748771503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,1466.10205753338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,1466.1130399457975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,1466.1240221144083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,1466.1350040392174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,1466.1459857202306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,1466.1569671574532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,1466.1679483508906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,1466.1789293005481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,1466.1899100064313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,1466.2008904685456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,1466.2118706868964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,1466.222850661489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,1466.2338303923289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,1466.2448098794214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,1466.255789122772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,1466.266768122386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,1476.2778248774034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,1483.2889359863573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326,1483.3000468486473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,1483.311157464279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,1469.3221586344698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,1469.3331595604375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,1469.3441602421872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,1469.3551606797246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,1469.366160873055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,1469.3771608221837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,1469.3881605271163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,1469.3991599878582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336,1469.4101592044146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,1469.4211581767913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338,1469.4321569049935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,1469.4431553890265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,1469.454153628896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,1469.4651516246072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,1469.4761493761657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,1469.4871468835768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,1469.4981441468458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,1469.5091411659785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,1469.52013794098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,1469.5311344718557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,1469.5421307586112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,1469.553126801252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,1469.564122599783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,1469.5751181542103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,1469.5861134645388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,1469.5971085307742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,1469.608103352922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,1469.6190979309872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,1469.6300922649755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,1469.6410863548924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,1469.6520802007433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,1469.6630738025333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,1469.6740671602681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,1469.6850602739532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,1469.6960531435939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,1469.7070457691955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,1469.7180381507635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,1469.7290302883034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,1469.7400221818204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,1469.7510138313203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,1469.7620052368081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,1469.7729963982895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,1469.7839873157698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,1469.7949779892544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,1469.8059684187488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,1469.8169586042584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,1469.8279485457886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,1472.838961643085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,1480.8500368952007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,1480.8611119014486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,1480.8721866618341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,1466.8831519775747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,1466.894117049888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,1466.9050818787796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382,1466.9160464642546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,1466.9270108063183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,1466.9379749049765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,1466.9489387602343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,1466.9599023720973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,1466.9708657405708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,1466.9818288656602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,1466.992791747371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,1467.0037543857086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,1467.014716780678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,1467.0256789322852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,1467.0366408405353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,1467.0476025054336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,1467.0585639269857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,1467.069525105197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,1467.0804860400729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,1467.0914467316186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,1467.1024071798397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,1467.1133673847417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,1467.1243273463297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,1467.1352870646092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,1467.1462465395857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,1467.1572057712647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,1467.1681647596513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,1467.179123504751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,1467.1900820065694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,1467.2010402651117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,1467.2119982803833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,1467.2229560523897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,1467.2339135811362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,1467.2448708666284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,1467.2558279088714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,1467.266784707871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,1467.2777412636324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,1467.2886975761608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,1467.2996536454618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,1467.3106094715408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,1467.3215650544032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,1467.3325203940542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,1467.3434754904995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,1467.3544303437443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,1467.365384953794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424,1467.376339320654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,1467.38729344433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,1479.398340923788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1427,1484.4094271575618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1428,1484.420513145224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1429,1484.43159888678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,1470.4425751834474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,1470.4535512364437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,1470.4645270457743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,1470.4755026114447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434,1470.4864779334603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,1470.4974530118263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,1470.5084278465483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437,1470.5194024376317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,1470.530376785082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,1470.5413508889042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,1470.5523247491042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,1470.5632983656872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,1470.5742717386586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,1470.585244868024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,1470.5962177537883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,1470.6071903959573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,1470.6181627945364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,1470.629134949531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,1470.6401068609464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1449,1470.651078528788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,1470.6620499530613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,1470.6730211337717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,1470.6839920709247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,1470.6949627645256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,1470.7059332145798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,1470.7169034210926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456,1470.7278733840697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,1470.7388431035163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,1470.7498125794377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,1470.7607818118395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,1470.771750800727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,1470.7827195461057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,1470.7936880479808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,1470.804656306358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,1470.8156243212427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,1470.82659209264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1466,1470.8375596205556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467,1470.8485269049947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,1470.8594939459629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,1470.8704607434654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,1470.8814272975078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,1470.8923936080953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,1470.9033596752333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1473,1470.9143254989274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,1470.925291079183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,1470.9362564160053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,1470.9472215094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,1478.9582487586795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478,1484.9693225626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,1484.9803961207597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,1484.9914694330516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,1471.002433300731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,1471.0133969250148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,1471.024360305909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,1471.035323443419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,1471.0462863375499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,1471.0572489883073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,1471.0682113956966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,1471.0791735597231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,1471.0901354803923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,1471.1010971577095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,1471.1120585916804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,1471.12301978231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,1471.1339807296038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,1471.1449414335673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,1471.155901894206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,1471.166862111525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,1471.17782208553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,1471.188781816226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,1471.199741303619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,1471.210700547714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,1471.2216595485165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,1471.2326183060318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,1471.2435768202654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,1471.2545350912228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,1471.2654931189093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,1471.2764509033302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,1471.287408444491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,1471.298365742397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,1471.3093227970537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,1471.3202796084665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,1471.331236176641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,1471.342192501582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,1471.3531485832955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,1471.3641044217866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,1471.3750600170608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,1471.3860153691237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,1471.3969704779804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,1471.4079253436364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,1471.418879966097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,1471.4298343453677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,1471.4407884814539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,1471.451742374361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,1471.4626960240944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,1471.4736494306594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,1471.4846025940615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,1471.495555514306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,1471.5065081913986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1528,1478.5175152247382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,1486.5285844130317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,1486.539653355592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,1486.5507220524246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,1472.5616813047468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,1472.5726403137764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,1472.5835990795188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,1472.5945576019792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536,1472.605515881163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,1472.6164739170758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538,1472.627431709723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,1472.6383892591098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,1472.6493465652416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,1472.660303628124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,1472.6712604477623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,1472.682217024162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,1472.6931733573283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,1472.7041294472667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,1472.7150852939826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,1472.7260408974814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,1472.7369962577686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,1472.7479513748494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,1472.7589062487293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,1472.7698608794137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,1472.7808152669081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,1472.7917694112177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,1472.802723312348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,1472.8136769703044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,1472.8246303850924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,1472.8355835567172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,1472.8465364851843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,1472.857489170499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,1472.8684416126669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,1472.8793938116933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,1472.8903457675835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,1472.9012974803431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,1472.9122489499773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,1472.9232001764915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,1472.9341511598911,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,1472.9451019001817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568,1472.9560523973685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1569,1472.967002651457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,1472.9779526624527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1571,1472.9889024303607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,1472.9998519551866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,1473.0108012369358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574,1473.0217502756136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575,1473.0326990712254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,1473.0436476237767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,1473.0545959332728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1578,1473.065543999719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
