Cycle,a,b,c,d,e,f,g,h
97,9696.073428913201,45.81769621687332,64.38489102283333,2.6175051069187476,0.00448126298265157,0.13443788947954707,6.936333431471483,1.9673440676848315
98,9695.458864134509,45.78198016769742,64.93311631768853,2.6674531741760203,0.004523946101645,0.13571838304935002,7.0343542559891885,1.9946409468364024
99,9694.845162946032,45.74641489060306,65.47933096439786,2.7177909786169887,0.00456656405729657,0.136996921718897,7.132855714134298,2.0220654791860753
100,9694.232322170345,45.711000242557425,66.0235424024499,2.7685164111118845,0.00460911704534516,0.13827351136035493,7.231836196818385,2.049617251918749
101,9693.62033863768,45.67573608019644,66.5657580479404,2.8196273711280053,0.0046516052612511,0.1395481578375329,7.3312941009154935,2.0772958537321458
102,9693.009209185924,45.64062225983473,67.10598529363682,2.8711217667003464,0.00469402890019594,0.14082086700587826,7.431227829237995,2.1051008748306774
103,9692.398930660598,45.60565863747549,67.64423150904287,2.9229975144023204,0.00473638815708243,0.1420916447124728,7.5316357905125555,2.1330319069193378
104,9596.795598108474,45.57050297971034,68.17401365371997,2.97524987491614,0.00477868305553705,0.14336049166611142,7.632513217047408,2.1610876924974836
105,9596.193106903413,45.53549713512039,68.70184623626275,3.027874130817867,0.00482091361900172,0.1446274085700515,7.733855357083521,2.189266978142793
106,9595.59145393936,45.500640954944,69.22773649605337,3.0808682441866573,0.0048630800416807,0.145892401250421,7.835660652007397,2.217569363900395
107,9594.99063611783,45.465934290157726,69.75169164959898,3.134230185450263,0.00490518251749504,0.14715547552485123,7.9379275489726195,2.245994451278472
108,9594.390650347897,45.43137699148569,70.27371889059596,3.187957933356389,0.0049472212400825,0.14841663720247492,8.040654500876483,2.2745418432423263
109,9593.791493546183,45.396968909408855,70.79382538999398,3.2420494749441273,0.00498919640279749,0.14967589208392473,8.143839966336724,2.3032111442084657
110,9593.193162636824,45.36270989417426,71.31201829606009,3.296502805515485,0.00503110819871107,0.15093324596133195,8.247482409668333,2.3320019600387165
111,9592.595654551478,45.3285997958042,71.82830473444258,3.3513159286069922,0.00507295682061085,0.15218870461832554,8.351580300860482,2.360913898034361
112,9591.998966229283,45.2946384641053,72.34269180823497,3.4064868559614028,0.00511474246100105,0.15344227383003137,8.456132115553531,2.3899465669302993
113,9591.40309461687,45.26082574867751,72.8551865980398,3.462013607499473,0.00515646531210239,0.1546939593630718,8.56113633501615,2.4190995768892343
114,9590.80803666832,45.22716149892311,73.3657961620323,3.5178942112918348,0.00519812556585218,0.15594376697556545,8.66659144612251,2.4483725394958844
115,9590.213789345169,45.19364556405552,73.87452753602416,3.5741267035309456,0.00523972341390425,0.15719170241712738,8.772495941329598,2.477765067751218
116,9589.620349616383,45.16027779310817,74.38138773352706,3.6307091285031325,0.00528125904762898,0.15843777142886933,8.87884831865461,2.5072767760667123
117,9589.027714458332,45.1270580349432,74.8863837458162,3.687639538560715,0.00532273265811335,0.15968197974340048,8.985647081652433,2.5369072802586365
118,9588.435880854797,45.09398613826015,75.38952254199374,3.744915994094217,0.00536414443616094,0.16092433308482815,9.092890739393242,2.5666561975423607
119,9587.844845796928,45.06106195160457,75.89081106905212,3.8025365635046606,0.00540549457229197,0.1621648371687591,9.200577806440172,2.5965231465266867
120,9587.25460628325,45.02828532337657,76.39025625193737,3.8604993231759472,0.00544678325674336,0.1634034977023008,9.30870680282709,2.6265077472082017
121,9586.665159319633,44.995656101839266,76.88786499361234,3.9188023574473245,0.00548801067946877,0.1646403203840632,9.417276254036462,2.6566096209656616
122,9586.076501919279,44.963174135127204,77.3836441751197,3.977443758585932,0.00552917703013868,0.1658753109041605,9.526284690977311,2.6868283905543895
123,9585.48863110271,44.930839271254705,77.8776006556451,4.036421626759436,0.00557028249814045,0.16710847494421335,9.635730649963262,2.7171636801007044
124,9584.901543897737,44.89865135812414,78.36974127258001,4.09573407000875,0.00561132727257838,0.16833981817735127,9.745612672690688,2.7476151150963704
125,9584.315237339466,44.86661024353413,78.86007284158468,4.155379204220834,0.00565231154227384,0.1695693462682153,9.855929306216943,2.77818232239307
126,9583.729708470262,44.83471577518772,79.34860215665084,4.21535515310158,0.00569323549576536,0.17079706487296079,9.966679102938686,2.808864930196902
127,9583.144954339743,44.802967800700415,79.83533599016442,4.275660048148783,0.00573409932130869,0.17202297963926066,10.077860620570295,2.8396625680628986
128,9582.560972004756,44.771366167608264,80.32028109296817,4.336292028625192,0.00577490320687696,0.17324709620630868,10.189472422122376,2.870574866889571
129,9581.977758529367,44.739910723375765,80.80344419442417,4.397249241531649,0.00581564734016077,0.17446942020482306,10.301513075880354,2.901601458913474
130,9581.39531098484,44.70860131540378,81.28483200247624,4.4585298415803045,0.00585633190856835,0.17568995725705033,10.413981155383164,2.932741977703796
131,9580.813626449622,44.677437791037384,81.7644512037123,4.520131991167922,0.00589695709922565,0.17690871297676944,10.526875239402022,2.9639960581569693
132,9580.232702009329,44.64641999757359,82.24230846342662,4.582053860349264,0.00593752309897654,0.17812569296929598,10.64019391191929,2.995363336491305
133,9579.652534756717,44.61554778226909,82.71841042568201,4.644293626810556,0.0059780300943829,0.1793409028314868,10.753935762107432,3.026843450241651
134,9579.07312179168,44.58482099234791,83.1927637133718,4.706849475843039,0.00601847827172482,0.18055434815174465,10.86809938430805,3.058436038254072
135,9578.494460221222,44.55423947500897,83.66537492828192,4.769719600316603,0.00605886781700078,0.18176603451002332,10.982683378011014,3.0901407406805492
136,9577.916547159448,44.52380307743365,84.13625065115272,4.832902200653498,0.00609919891592776,0.18297596747783273,11.097686347833687,3.121957198973708
137,9577.339379727546,44.4935116467932,84.6053974417408,4.896395484802135,0.00613947175394148,0.1841841526182444,11.213106903500213,3.1538850558815628
138,9576.762955053759,44.463365030256206,85.07282183888067,4.960197668210959,0.00617968651619657,0.18539059548589704,11.328943659820924,3.185923955442288
139,9576.187270273378,44.433363074995896,85.53853036054639,5.024306973802413,0.00621984338756675,0.18659530162700252,11.445195236671806,3.218073542979006
140,9575.61232252873,44.40350562819746,86.00252950391304,5.088721631946976,0.00625994255264507,0.18779827657935189,11.56186025897407,3.2503334650946045
141,9575.03810896915,44.37379253706526,86.46482574541817,5.153439880437287,0.00629998419574406,0.18899952587232166,11.678937356673796,3.282703369666568
142,9574.464626750956,44.344223648830024,86.92542554082307,5.2184599644623475,0.00633996850089602,0.19019905502688034,11.79642516472167,3.315182905841837
143,9573.89187303746,44.31479881075594,87.38433532527405,5.283780136581807,0.00637989565185317,0.19139686955559512,11.914322323052808,3.3477717240316864
144,9573.319844998925,44.28551787014773,87.8415615133635,5.349398656700328,0.00641976583208797,0.19259297496263886,12.032627476566653,3.380469475906625
145,9572.748539812557,44.25638067435765,88.29711049919092,5.415313792042026,0.00645957922479324,0.19378737674379706,12.151339275106967,3.4132758143913167
146,9572.177954662484,44.227387070792446,88.7509886564239,5.481523817125009,0.00649933601288252,0.1949800803864755,12.270456373441913,3.446190393659529
147,9571.608086739743,44.198536906920225,89.20320233835885,5.548027013735966,0.00653903637899025,0.1961710913697074,12.389977431244201,3.479212869129091
148,9571.038933242264,44.1698300302773,89.65375787798179,5.614821670904867,0.00657868050547205,0.1973604151641614,12.50990111307133,3.5123428974568824
149,9570.470491374848,44.14126628847499,90.10266158802894,5.681906084879719,0.00661826857440498,0.19854805723214944,12.630226088345914,3.545580136533842
